index1,firebase_event_origin_x,firebase_event_origin_y,ga_session_id,engaged_session_event,session_engaged,ga_session_number,firebase_screen_id,firebase_screen_class,engagement_time_msec,entrances,freeride,firebase_previous_id,firebase_previous_class,item_subcategory,recommended,item_category,item_name,item_number,item_id,debug_event,previous_os_version,campaign_info_source,medium,source,system_app,system_app_update,update_with_analytics,firebase_conversion,previous_first_open_count,search_term,search_book,search_type,search_subcategory,search_category,previous_app_version,timestamp,timestamp_double
10089,app,app,1604806265,1,,181,-103282379094330875,HymnListViewController,,,,,,For Fellowship with the Lord,0,Encouragement,"O soul, are you weary and troubled?",645,-Kz12ScOpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10090,app,app,1604802415,1,,350,-361806479179726831,HymnListViewController,,,,,,The Savior,0,Gospel,"Praise the Lord, God sent His Son",1441,-Kz0zzVtpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10091,app,app,1604802415,1,,350,-361806479179726831,HymnListViewController,,,,,,His Redemption,0,Praise of the Lord,"Fallen, that's the way we all begin",1467,-Kz1-3NypzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10092,app,app,1604781391,1,,349,87183118385065230,HymnListViewController,,,,,,As the Shepherd,0,Experience of Christ,"Me He sought, a lost and wand'ring lamb",1721,-Kz1-qWYpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10093,app,app,1604781391,1,,349,87183118385065230,HymnListViewController,,,,,,By Grace for Suffering,0,Comfort in Trials,He giveth more grace when the burdens grow greater,723,-Kz12fKCpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10094,app,app,1604781391,1,,349,87183118385065230,HymnListViewController,,,,,,Acknowledging the Lord's Reign,0,Consecration,Hidden behind every scene,1882,-Kz10LYEpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10095,app,app,1604781391,1,,349,87183118385065230,HymnListViewController,,,,,,For a Soft and Open Heart,0,Longings,"Lord, keep my heart open and soft toward You.",1650,-Kz1-c7IpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10096,app,app,1604802415,1,,350,-361806479179726831,HymnListViewController,,,,,,His Name,0,Praise of the Lord,"Jesus, Lord Jesus!",1948,-LBtW6ZQI3XwR6oU2Q8I,,,,,,,,,,,,,,,,,,
10097,app,app,1604763306,1,,169,2258457914112804675,HymnListViewController,,,,,,Her Building,0,The Church,"Thou art all my life, Lord",841,-Kz1306tpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10098,app,app,1604800893,1,,170,-8117814686556733248,HymnListViewController,,,,,,Her Building,0,The Church,"Lord, Thou art a potter skilled",839,-Kz13-kHpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10099,app,app,1604800893,1,,170,-8117814686556733248,HymnListViewController,,,,,,Her Building,0,The Church,"Lord, Thou art a potter skilled",839,-Kz13-kHpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10100,app,app,1604800893,1,,170,-8117814686556733248,HymnListViewController,,,,,,Remembrance of Him,0,Praise of the Lord,"O Jesus Lord, when present at Thy table",1110,-Kz13kDxpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10101,app,app,1604800893,1,,170,-8117814686556733248,HymnListViewController,,,,,,Her Building,0,The Church,"Thou art all my life, Lord",841,-Kz1306tpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10102,app,app,1604800893,1,,170,-8117814686556733248,HymnListViewController,,,,,,His Mercy,0,Worship of the Father,"God, we praise Thee for Thy mercy",26,-Kz10WO9pzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10103,app,app,1604800893,1,,170,-3258184498482903684,HymnListViewController,,,,,,His Name,0,Praise of the Lord,How sweet the Name of Jesus sounds,66,-Kz10czJpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10104,app,app,1604800893,1,,170,-8117814686556733248,HymnListViewController,,,,,,Containing Him,0,Experience of Christ,Earthen vessel I was made,548,-Kz128qapzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10105,app,app,1604772352,1,,354,5053039204610259536,HymnListViewController,,,,,,General,0,Praise of the Lord,"Glory, honor, praise and power",240,-Kz119nNpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10106,app,app,1604772352,1,,354,5053039204610259536,HymnListViewController,,,,,,,0,Scriptures for Singing,Seek ye first the kingdom of God,1482,-Kz1-6hvpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10107,app,app,1604772352,1,,354,5053039204610259536,HymnListViewController,,,,,,,0,Scriptures for Singing,From the rising of the sun,1940,-LB8mYfXUCsDi2WEf_PB,,,,,,,,,,,,,,,,,,
10108,app,app,1604772352,1,,354,5053039204610259536,HymnListViewController,,,,,,General,0,Praise of the Lord,"Oh, how melodious the Lamb's new song!",8189,-Kz14QTbq0rUQsZ9Lol1,,,,,,,,,,,,,,,,,,
10109,app,app,1604801171,1,,46,-1891188402830096415,HymnListViewController,,,,,,His Name,0,Praise of the Lord,How sweet the Name of Jesus sounds,66,-Kz10czJpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10110,app,app,1604801171,1,,46,-1891188402830096415,HymnListViewController,,,,,,His Mercy,0,Worship of the Father,"God, we praise Thee for Thy mercy",26,-Kz10WO9pzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10111,app,app,1604801171,1,,46,-1891188402830096415,HymnListViewController,,,,,,Her Building,0,The Church,"Lord, Thou art a potter skilled",839,-Kz13-kHpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10112,app,app,1604801171,1,,46,-1891188402830096415,HymnListViewController,,,,,,Remembrance of Him,0,Praise of the Lord,"O Jesus Lord, when present at Thy table",1110,-Kz13kDxpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10113,app,app,1604753718,1,,39,1243760397071120182,HymnListViewController,,,,,,Fellowship with Him,0,Experience of Christ,"Have you had your cup, your cup of Christ in the morning",2080,-LbltmKxAs1Wu5WhoO-g,,,,,,,,,,,,,,,,,,
10114,app,app,1604771245,1,,421,-6662830185238744395,HymnListViewController,,,,,,For Fellowship with the Lord,0,Encouragement,Take time to receive Him—the blessing's outpoured,1390,-Kz0zpvcpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
10115,auto,auto,1604806370,1,,151,2590893513169588346,HymnListViewController,,,,2590893513169588345,CenterViewController,,,,,,,,,,,,,,,,,,,,,,,,
10116,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10117,auto,auto,1604806370,1,,151,2590893513169588349,StyledPreviewController,24875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,auto,auto,1604806370,1,,151,2590893513169588345,CenterViewController,,,,2590893513169588349,StyledPreviewController,,,,,,,,,,,,,,,,,,,,,,,,
10119,auto,auto,1604806370,1,,151,-7314760157585471472,HymnViewController,,,,-7314760157585471473,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10120,auto,auto,1604806370,1,,151,-7314760157585471472,HymnViewController,133322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10121,auto,auto,1604806370,1,,151,-7314760157585471472,HymnViewController,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10122,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,101581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10123,auto,auto,1604806370,1,,151,-7314760157585471473,HymnListViewController,,,,-7314760157585471474,CenterViewController,,,,,,,,,,,,,,,,,,,,,,,,
10124,auto,auto,1604806370,1,,151,2590893513169588346,HymnListViewController,1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,266027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10126,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,,,,2590893513169588348,UIAlertController,,,,,,,,,,,,,,,,,,,,,,,,
10127,auto,auto,1604806370,1,,151,2590893513169588349,StyledPreviewController,,,,2590893513169588347,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10128,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,,,,2590893513169588345,CenterViewController,,,,,,,,,,,,,,,,,,,,,,,,
10129,auto,auto,1604806370,1,,151,-7314760157585471473,HymnListViewController,5570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130,auto,auto,1604806370,1,1,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131,auto,auto,1604806370,1,,151,2590893513169588346,HymnListViewController,14245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,,,,2590893513169588346,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10133,auto,auto,1604806370,1,,151,-7314760157585471472,HymnViewController,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135,auto,auto,1604806370,1,,151,2590893513169588348,UIAlertController,,,,2590893513169588347,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10136,auto,auto,1604806370,1,,151,2590893513169588347,HymnViewController,5737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137,auto,auto,1604806370,1,,151,2590893513169588345,CenterViewController,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10138,app,app,1604806370,1,,151,2590893513169588346,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,christ is everything,All,alphabetical,,,,,
10139,auto,auto,1604806370,1,,151,2590893513169588348,UIAlertController,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140,auto,auto,1604806370,1,,151,-7314760157585471474,CenterViewController,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141,app,app,1604806370,1,,151,-7314760157585471473,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,513,All,numerical,,,,,
10142,auto,auto,1604798289,1,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143,auto,auto,1604798289,1,,31,-668732228794165505,HymnListViewController,,,,-668732228794165506,CenterViewController,,,,,,,,,,,,,,,,,,,,,,,,
10144,auto,auto,1604798289,1,,31,-668732228794165503,HymnViewController,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145,auto,auto,1604798289,1,,31,-668732228794165506,CenterViewController,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146,auto,auto,1604798289,1,,31,-668732228794165504,UIAlertController,,,,-668732228794165505,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10147,auto,auto,1604798289,1,,31,-668732228794165504,UIAlertController,6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,auto,auto,1604798289,1,,31,-668732228794165505,HymnListViewController,,,,-668732228794165504,UIAlertController,,,,,,,,,,,,,,,,,,,,,,,,
10149,auto,auto,1604798289,1,,31,-668732228794165505,HymnListViewController,,,,-668732228794165503,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10150,auto,auto,1604798289,1,,31,-668732228794165505,HymnListViewController,14055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,auto,auto,1604798289,1,,31,-668732228794165503,HymnViewController,,,,-668732228794165505,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10152,auto,auto,1604798289,1,,31,-668732228794165505,HymnListViewController,,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,,
10153,auto,auto,1604798289,1,,31,-668732228794165505,HymnListViewController,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10154,auto,auto,1604798289,1,,31,-668732228794165505,HymnListViewController,78155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155,auto,auto,1604799440,1,1,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10156,auto,auto,1604799440,1,,89,2797118017706667242,CenterViewController,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,auto,auto,1604799440,1,,89,2797118017706667243,HymnListViewController,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10158,auto,auto,1604799440,1,,89,2797118017706667244,HymnViewController,,,,2797118017706667243,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10159,auto,auto,1604799440,1,,89,2797118017706667245,UIAlertController,,,,2797118017706667244,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10160,auto,auto,1604799440,1,,89,2797118017706667244,HymnViewController,,,,2797118017706667245,UIAlertController,,,,,,,,,,,,,,,,,,,,,,,,
10161,auto,auto,1604745078,1,,88,2969415833713217951,HymnViewController,2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,2969415833713217951,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10163,auto,auto,1604745078,1,,88,2969415833713217953,HymnViewController,14209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164,auto,auto,1604745078,1,,88,2969415833713217954,HymnViewController,5044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10165,auto,auto,1604745078,1,,88,2969415833713217954,HymnViewController,2846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,2969415833713217954,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10167,auto,auto,1604745078,1,,88,2969415833713217957,UpdateViewController,,,,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10168,auto,auto,1604745078,1,,88,2969415833713217957,UpdateViewController,6723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,2969415833713217957,UpdateViewController,,,,,,,,,,,,,,,,,,,,,,,,
10170,auto,auto,1604745078,1,,88,2969415833713217962,StyledPreviewController,336311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171,auto,auto,1604745078,1,1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,2969415833713217950,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10174,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10175,auto,auto,1604745078,1,,88,2969415833713217952,HymnViewController,,,,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10176,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,2969415833713217952,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10177,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,4897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10178,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,2969415833713217953,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10179,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10180,auto,auto,1604745078,1,,88,2969415833713217954,HymnViewController,,,,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10181,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,82906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10182,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,26763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10183,auto,auto,1604745078,1,,88,2969415833713217962,StyledPreviewController,,,,2969415833713217960,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10184,auto,auto,1604745078,1,,88,2969415833713217948,CenterViewController,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185,auto,auto,1604745078,1,,88,2969415833713217951,HymnViewController,,,,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10186,auto,auto,1604745078,1,,88,2969415833713217953,HymnViewController,,,,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10187,auto,auto,1604745078,1,,88,2969415833713217955,UIAlertController,,,,2969415833713217954,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10188,auto,auto,1604745078,1,,88,2969415833713217954,HymnViewController,,,,2969415833713217955,UIAlertController,,,,,,,,,,,,,,,,,,,,,,,,
10189,auto,auto,1604745078,1,,88,2969415833713217956,UIAlertController,,,,2969415833713217954,HymnViewController,,,,,,,,,,,,,,,,,,,,,,,,
10190,auto,auto,1604745078,1,,88,2969415833713217958,MeetViewController,,,,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
10191,app,app,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,search me,All,alphabetical,,,,,
10192,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,18141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10193,auto,auto,1604745078,1,,88,2969415833713217954,HymnViewController,2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194,auto,auto,1604745078,1,,88,2969415833713217955,UIAlertController,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10195,auto,auto,1604745078,1,,88,2969415833713217954,HymnViewController,,,,2969415833713217956,UIAlertController,,,,,,,,,,,,,,,,,,,,,,,,
10196,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10197,auto,auto,1604745078,1,,88,2969415833713217959,OrganizeViewController,,,,2969415833713217958,MeetViewController,,,,,,,,,,,,,,,,,,,,,,,,
10198,auto,auto,1604745078,1,,88,2969415833713217959,OrganizeViewController,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10199,app,app,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,search,All,alphabetical,,,,,
10200,auto,auto,1604745078,1,,88,2969415833713217960,HymnViewController,14596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10201,auto,auto,1604745078,1,,88,2969415833713217961,UIAlertController,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,auto,auto,1604745078,1,,88,2969415833713217960,HymnViewController,,,,2969415833713217961,UIAlertController,,,,,,,,,,,,,,,,,,,,,,,,
10203,auto,auto,1604745078,1,,88,2969415833713217960,HymnViewController,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10204,app,app,1604799440,1,,89,2797118017706667243,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,1251,All,numerical,,,,,
10205,auto,auto,1604745078,1,,88,2969415833713217949,HymnListViewController,,,,2969415833713217948,CenterViewController,,,,,,,,,,,,,,,,,,,,,,,,
10206,auto,auto,1604745078,1,,88,2969415833713217950,HymnViewController,,,,2969415833713217949,HymnListViewController,,,,,,,,,,,,,,,,,,,,,,,,
